geneId	chr	strand	start	end	ensembl_gene_id	hgnc_symbol	description
ENSG00000183688.4	chr17	-	439978	445939	ENSG00000183688	FAM101B	family with sequence similarity 101 member B [Source:HGNC Symbol;Acc:HGNC:28705]
ENSG00000183696.12	chr7	+	48088628	48108733	ENSG00000183696	UPP1	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]
ENSG00000183718.5	chr5	-	181254417	181261139	ENSG00000183718	TRIM52	tripartite motif containing 52 [Source:HGNC Symbol;Acc:HGNC:19024]
ENSG00000183722.7	chr13	-	39342892	39603528	ENSG00000183722	LHFP	lipoma HMGIC fusion partner [Source:HGNC Symbol;Acc:HGNC:6586]
ENSG00000183723.11	chr16	-	66614750	66696707	ENSG00000183723	CMTM4	CKLF like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19175]
ENSG00000183726.9	chr1	+	25337917	25362361	ENSG00000183726	TMEM50A	transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]
ENSG00000183734.4	chr11	-	2268495	2270952	ENSG00000183734	ASCL2	achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
ENSG00000183735.8	chr12	+	64451880	64502108	ENSG00000183735	TBK1	TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]
ENSG00000183741.10	chr22	-	38861450	38872314	ENSG00000183741	CBX6	chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556]
ENSG00000183742.11	chr7	-	20134655	20217404	ENSG00000183742	MACC1	metastasis associated in colon cancer 1 [Source:HGNC Symbol;Acc:HGNC:30215]
ENSG00000183751.13	chr16	+	1972037	1982933	ENSG00000183751	TBL3	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]
ENSG00000183763.7	chr3	-	49828599	49856574	ENSG00000183763	TRAIP	TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764]
ENSG00000183765.19	chr22	-	28687743	28742422	ENSG00000183765	CHEK2	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]
ENSG00000183773.14	chr22	+	20965108	20981360	ENSG00000183773	AIFM3	apoptosis inducing factor, mitochondria associated 3 [Source:HGNC Symbol;Acc:HGNC:26398]
ENSG00000183775.9	chr5	+	144170832	144485686	ENSG00000183775	KCTD16	potassium channel tetramerization domain containing 16 [Source:HGNC Symbol;Acc:HGNC:29244]
ENSG00000183778.16	chr21	+	39556442	39673137	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]
ENSG00000183779.6	chr8	+	37695751	37700021	ENSG00000183779	ZNF703	zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]
ENSG00000183793.12	chr16	-	15363624	15381047	ENSG00000183793	NPIPA5	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]
ENSG00000183801.6	chr11	+	7485388	7511377	ENSG00000183801	OLFML1	olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]
ENSG00000183808.10	chr8	-	93729356	93741017	ENSG00000183808	RBM12B	RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]
ENSG00000183813.6	chr3	+	32951574	32956349	ENSG00000183813	CCR4	C-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]
ENSG00000183814.14	chr1	-	226231149	226309869	ENSG00000183814	LIN9	lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830]
ENSG00000183826.15	chr6	-	38168451	38640148	ENSG00000183826	BTBD9	BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]
ENSG00000183828.13	chr14	-	105172938	105181323	ENSG00000183828	NUDT14	nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]
ENSG00000183840.6	chr2	+	132416574	132646559	ENSG00000183840	GPR39	G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496]
ENSG00000183844.15	chr21	+	41304212	41357431	ENSG00000183844	FAM3B	family with sequence similarity 3 member B [Source:HGNC Symbol;Acc:HGNC:1253]
ENSG00000183853.16	chr1	+	157993273	158100262	ENSG00000183853	KIRREL	kin of IRRE like (Drosophila) [Source:HGNC Symbol;Acc:HGNC:15734]
ENSG00000183856.9	chr1	-	156525405	156572604	ENSG00000183856	IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]
ENSG00000183864.4	chr22	-	41433492	41447023	ENSG00000183864	TOB2	transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:HGNC:11980]
ENSG00000183873.14	chr3	-	38548057	38649673	ENSG00000183873	SCN5A	sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]
ENSG00000183876.8	chr5	-	150296343	150339307	ENSG00000183876	ARSI	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]
ENSG00000183878.14	chrY	-	13248379	13480673	ENSG00000183878	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:HGNC:12638]
ENSG00000183889.11	chr16	+	16317444	16350590	ENSG00000183889		
ENSG00000183891.5	chr2	-	19896643	19901986	ENSG00000183891	TTC32	tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]
ENSG00000183914.13	chr17	+	7717354	7833744	ENSG00000183914	DNAH2	dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]
ENSG00000183918.13	chrX	+	124346344	124373155	ENSG00000183918	SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]
ENSG00000183935.5	chr12	+	13000420	13004830	ENSG00000183935	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30411]
ENSG00000183943.5	chrX	-	3604370	3713608	ENSG00000183943	PRKX	protein kinase, X-linked [Source:HGNC Symbol;Acc:HGNC:9441]
ENSG00000183955.11	chr12	+	123383773	123409358	ENSG00000183955	KMT5A	lysine methyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:29489]
ENSG00000183960.7	chr3	+	19148454	19535646	ENSG00000183960	KCNH8	potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]
ENSG00000183963.17	chr22	+	31064105	31104757	ENSG00000183963	SMTN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
ENSG00000183971.5	chr16	+	2009926	2020755	ENSG00000183971	NPW	neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509]
ENSG00000183978.7	chr17	-	42795147	42798704	ENSG00000183978	COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]
ENSG00000184005.10	chr1	+	76074719	76634601	ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]
ENSG00000184007.16	chr1	-	31906421	31944856	ENSG00000184007	PTP4A2	protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]
ENSG00000184009.8	chr17	-	81509971	81523847	ENSG00000184009	ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]
ENSG00000184012.10	chr21	-	41464551	41531116	ENSG00000184012	TMPRSS2	transmembrane protease, serine 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENSG00000184014.6	chr11	-	9138825	9265390	ENSG00000184014	DENND5A	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]
ENSG00000184047.14	chr12	-	122207662	122227534	ENSG00000184047	DIABLO	diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]
ENSG00000184056.13	chr15	-	90998416	91022603	ENSG00000184056	VPS33B	VPS33B, late endosome and lysosome associated [Source:HGNC Symbol;Acc:HGNC:12712]
ENSG00000184058.11	chr22	+	19756703	19783593	ENSG00000184058	TBX1	T-box 1 [Source:HGNC Symbol;Acc:HGNC:11592]
ENSG00000184060.9	chr17	+	30906344	30959322	ENSG00000184060	ADAP2	ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]
ENSG00000184068.2	chr22	-	41831215	41834665	ENSG00000184068		
ENSG00000184076.12	chr22	+	29767369	29770413	ENSG00000184076	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]
ENSG00000184083.10	chrX	-	54068324	54183281	ENSG00000184083	FAM120C	family with sequence similarity 120C [Source:HGNC Symbol;Acc:HGNC:16949]
ENSG00000184100.6	chr3	+	160100850	160102793	ENSG00000184100	BRD7P2	bromodomain containing 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33541]
ENSG00000184110.13	chr16	+	28688558	28735730	ENSG00000184110	EIF3C	eukaryotic translation initiation factor 3 subunit C [Source:HGNC Symbol;Acc:HGNC:3279]
ENSG00000184113.9	chr22	-	19523024	19527545	ENSG00000184113	CLDN5	claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]
ENSG00000184117.10	chr22	-	29554808	29581337	ENSG00000184117	NIPSNAP1	nipsnap homolog 1 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:7827]
ENSG00000184154.11	chr11	+	72080331	72110782	ENSG00000184154	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:25033]
ENSG00000184156.14	chr8	-	132120859	132480953	ENSG00000184156	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]
ENSG00000184160.7	chr4	+	3766348	3768526	ENSG00000184160	ADRA2C	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]
ENSG00000184162.13	chr19	-	19201416	19203424	ENSG00000184162	NR2C2AP	nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]
ENSG00000184163.3	chr1	-	1242446	1246722	ENSG00000184163	FAM132A	family with sequence similarity 132 member A [Source:HGNC Symbol;Acc:HGNC:32308]
ENSG00000184164.13	chr22	+	49918167	49927540	ENSG00000184164	CRELD2	cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]
ENSG00000184178.14	chr4	-	52872982	53366075	ENSG00000184178	SCFD2	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]
ENSG00000184182.17	chr2	+	237966827	238042782	ENSG00000184182	UBE2F	ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]
ENSG00000184185.8	chr17	+	21376197	21419872	ENSG00000184185	KCNJ12	potassium voltage-gated channel subfamily J member 12 [Source:HGNC Symbol;Acc:HGNC:6258]
ENSG00000184194.5	chrX	+	53049091	53080615	ENSG00000184194	GPR173	G protein-coupled receptor 173 [Source:HGNC Symbol;Acc:HGNC:18186]
ENSG00000184203.6	chr3	-	195514425	195543386	ENSG00000184203	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]
ENSG00000184205.13	chrX	+	53082367	53088540	ENSG00000184205	TSPYL2	TSPY-like 2 [Source:HGNC Symbol;Acc:HGNC:24358]
ENSG00000184207.8	chr16	-	2211997	2214807	ENSG00000184207	PGP	phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]
ENSG00000184208.10	chr22	+	41688939	41698136	ENSG00000184208	C22orf46	chromosome 22 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26294]
ENSG00000184209.14	chr12	+	123457641	123473154	ENSG00000184209	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]
ENSG00000184216.10	chrX	-	154010500	154019980	ENSG00000184216	IRAK1	interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]
ENSG00000184220.9	chr3	+	99817834	100178603	ENSG00000184220	CMSS1	cms1 ribosomal small subunit homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:28666]
ENSG00000184226.13	chr13	-	66302834	67230445	ENSG00000184226	PCDH9	protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]
ENSG00000184227.6	chr14	+	73537114	73543794	ENSG00000184227	ACOT1	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]
ENSG00000184232.7	chr11	+	120210767	120230332	ENSG00000184232	OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]
ENSG00000184254.15	chr15	+	100877714	100916626	ENSG00000184254	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]
ENSG00000184260.5	chr1	+	149886975	149887364	ENSG00000184260	HIST2H2AC	histone cluster 2, H2ac [Source:HGNC Symbol;Acc:HGNC:4738]
ENSG00000184271.14	chr12	-	51186936	51217693	ENSG00000184271	POU6F1	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]
ENSG00000184277.11	chr15	-	101621444	101652391	ENSG00000184277	TM2D3	TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]
ENSG00000184281.13	chr11	+	2400488	2403878	ENSG00000184281	TSSC4	tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]
ENSG00000184292.6	chr1	-	58575423	58577773	ENSG00000184292	TACSTD2	tumor-associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]
ENSG00000184304.13	chr14	-	29576479	30191898	ENSG00000184304	PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]
ENSG00000184305.13	chr4	+	90127535	91601913	ENSG00000184305	CCSER1	coiled-coil serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:29349]
ENSG00000184307.12	chr3	+	113947901	113965401	ENSG00000184307	ZDHHC23	zinc finger DHHC-type containing 23 [Source:HGNC Symbol;Acc:HGNC:28654]
ENSG00000184313.18	chr1	+	54641754	54710266	ENSG00000184313	MROH7	maestro heat like repeat family member 7 [Source:HGNC Symbol;Acc:HGNC:24802]
ENSG00000184319.14	chr22	+	50756948	50801309	ENSG00000184319	RPL23AP82	ribosomal protein L23a pseudogene 82 [Source:HGNC Symbol;Acc:HGNC:33730]
ENSG00000184343.9	chrX	+	153776412	153785732	ENSG00000184343	SRPK3	SRSF protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:11402]
ENSG00000184347.13	chr5	-	168661733	169301129	ENSG00000184347	SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]
ENSG00000184349.11	chr5	-	107376889	107670895	ENSG00000184349	EFNA5	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]
ENSG00000184363.8	chr11	+	392614	404908	ENSG00000184363	PKP3	plakophilin 3 [Source:HGNC Symbol;Acc:HGNC:9025]
ENSG00000184368.14	chrX	-	20006713	20116917	ENSG00000184368	MAP7D2	MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]
ENSG00000184371.12	chr1	+	109910242	109930992	ENSG00000184371	CSF1	colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]
ENSG00000184378.2	chr3	-	169766921	169769895	ENSG00000184378	ACTRT3	actin related protein T3 [Source:HGNC Symbol;Acc:HGNC:24022]
ENSG00000184381.17	chr22	-	38111495	38205690	ENSG00000184381	PLA2G6	phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]
ENSG00000184384.12	chr11	-	95976598	96343180	ENSG00000184384	MAML2	mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]
ENSG00000184402.13	chr20	+	62143795	62182484	ENSG00000184402	SS18L1	SS18L1, nBAF chromatin remodeling complex subunit [Source:HGNC Symbol;Acc:HGNC:15592]
ENSG00000184408.8	chr7	+	120273668	120750331	ENSG00000184408	KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]
ENSG00000184428.11	chr8	-	143304384	143359979	ENSG00000184428	TOP1MT	topoisomerase (DNA) I, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]
ENSG00000184432.8	chr3	-	139355600	139389732	ENSG00000184432	COPB2	coatomer protein complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]
ENSG00000184434.7	chr9	-	26993136	27005693	ENSG00000184434	LRRC19	leucine rich repeat containing 19 [Source:HGNC Symbol;Acc:HGNC:23379]
ENSG00000184436.10	chr22	-	20999104	21002196	ENSG00000184436	THAP7	THAP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23190]
ENSG00000184441.4	chr21	+	44331234	44335851	ENSG00000184441		
ENSG00000184445.10	chr12	+	122527246	122626396	ENSG00000184445	KNTC1	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]
ENSG00000184451.5	chr17	-	42678889	42683917	ENSG00000184451	CCR10	C-C motif chemokine receptor 10 [Source:HGNC Symbol;Acc:HGNC:4474]
ENSG00000184454.6	chr1	+	24556111	24609328	ENSG00000184454	NCMAP	non-compact myelin associated protein [Source:HGNC Symbol;Acc:HGNC:29332]
ENSG00000184465.14	chr6	-	169457212	169702048	ENSG00000184465	WDR27	WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]
ENSG00000184470.18	chr22	-	19875517	19941992	ENSG00000184470	TXNRD2	thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]
ENSG00000184481.15	chrX	+	71096197	71103535	ENSG00000184481	FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]
ENSG00000184489.10	chr8	+	141391993	141432454	ENSG00000184489	PTP4A3	protein tyrosine phosphatase type IVA, member 3 [Source:HGNC Symbol;Acc:HGNC:9636]
ENSG00000184497.11	chr13	+	113759240	113816995	ENSG00000184497	TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:HGNC:28297]
ENSG00000184500.13	chr3	-	93873033	93974066	ENSG00000184500	PROS1	protein S (alpha) [Source:HGNC Symbol;Acc:HGNC:9456]
ENSG00000184508.9	chr15	-	90929964	90932569	ENSG00000184508	HDDC3	HD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30522]
ENSG00000184515.9	chrX	-	102153708	102156057	ENSG00000184515	BEX5	brain expressed X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]
ENSG00000184517.10	chr16	+	75148492	75172236	ENSG00000184517	ZFP1	ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]
ENSG00000184545.9	chr11	-	1554044	1571920	ENSG00000184545	DUSP8	dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]
ENSG00000184557.4	chr17	-	78356778	78360077	ENSG00000184557	SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]
ENSG00000184564.8	chr13	-	85792790	85799488	ENSG00000184564	SLITRK6	SLIT and NTRK like family member 6 [Source:HGNC Symbol;Acc:HGNC:23503]
ENSG00000184574.8	chr12	-	6618835	6636447	ENSG00000184574	LPAR5	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]
ENSG00000184575.10	chr12	+	64404350	64451127	ENSG00000184575	XPOT	exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]
ENSG00000184584.11	chr5	-	139475534	139482935	ENSG00000184584	TMEM173	transmembrane protein 173 [Source:HGNC Symbol;Acc:HGNC:27962]
ENSG00000184588.16	chr1	+	65792514	66374579	ENSG00000184588	PDE4B	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]
ENSG00000184602.5	chr16	+	11668414	11679159	ENSG00000184602	SNN	stannin [Source:HGNC Symbol;Acc:HGNC:11149]
ENSG00000184613.9	chr12	-	44508275	44921848	ENSG00000184613	NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]
ENSG00000184616.8	chr7	-	74906673	74913256	ENSG00000184616	SPDYE12P	speedy/RINGO cell cycle regulator family member E12, pseudogene [Source:HGNC Symbol;Acc:HGNC:51508]
ENSG00000184634.14	chrX	+	71118556	71142454	ENSG00000184634	MED12	mediator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:11957]
ENSG00000184635.12	chr19	+	19900913	19935575	ENSG00000184635	ZNF93	zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]
ENSG00000184640.16	chr17	+	77280569	77500596	ENSG00000184640	SEPT9	septin 9 [Source:HGNC Symbol;Acc:HGNC:7323]
ENSG00000184661.12	chr8	+	25458997	25507920	ENSG00000184661	CDCA2	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]
ENSG00000184669.7	chr11	+	17013998	17053024	ENSG00000184669	OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene [Source:HGNC Symbol;Acc:HGNC:8385]
ENSG00000184675.8	chrX	-	64185117	64205744	ENSG00000184675	AMER1	APC membrane recruitment protein 1 [Source:HGNC Symbol;Acc:HGNC:26837]
ENSG00000184677.15	chr1	+	22451851	22531157	ENSG00000184677	ZBTB40	zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045]
ENSG00000184678.9	chr1	-	149842204	149886652	ENSG00000184678	HIST2H2BE	histone cluster 2, H2be [Source:HGNC Symbol;Acc:HGNC:4760]
ENSG00000184702.16	chr22	+	19714464	19724772	ENSG00000184702	SEPT5	septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]
ENSG00000184708.16	chr22	-	31436977	31496108	ENSG00000184708	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]
ENSG00000184709.7	chr9	-	137168758	137170051	ENSG00000184709	LRRC26	leucine rich repeat containing 26 [Source:HGNC Symbol;Acc:HGNC:31409]
ENSG00000184719.10	chr10	-	88273864	88584530	ENSG00000184719	RNLS	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]
ENSG00000184730.9	chr16	+	28494649	28498970	ENSG00000184730	APOBR	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]
ENSG00000184731.5	chr2	-	38814	46870	ENSG00000184731	FAM110C	family with sequence similarity 110 member C [Source:HGNC Symbol;Acc:HGNC:33340]
ENSG00000184743.11	chr11	-	63624087	63671921	ENSG00000184743	ATL3	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
ENSG00000184752.11	chr12	-	94897055	95003770	ENSG00000184752	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]
ENSG00000184785.5	chrX	+	134990938	134992473	ENSG00000184785	SMIM10	small integral membrane protein 10 [Source:HGNC Symbol;Acc:HGNC:41913]
ENSG00000184786.5	chr6	-	169740114	169751587	ENSG00000184786	TCTE3	t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695]
ENSG00000184787.17	chr21	-	44768580	44802019	ENSG00000184787	UBE2G2	ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]
ENSG00000184792.14	chr22	+	30693782	30907824	ENSG00000184792	OSBP2	oxysterol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8504]
ENSG00000184828.8	chr18	-	48026673	48410752	ENSG00000184828	ZBTB7C	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]
ENSG00000184831.12	chrX	-	23833353	23907934	ENSG00000184831	APOO	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]
ENSG00000184838.13	chr5	+	120464278	120687332	ENSG00000184838	PRR16	proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]
ENSG00000184840.10	chr5	+	177592158	177596124	ENSG00000184840	TMED9	transmembrane p24 trafficking protein 9 [Source:HGNC Symbol;Acc:HGNC:24878]
ENSG00000184857.7	chr16	-	8780384	8797648	ENSG00000184857	TMEM186	transmembrane protein 186 [Source:HGNC Symbol;Acc:HGNC:24530]
ENSG00000184860.8	chr16	-	81988855	82011488	ENSG00000184860	SDR42E1	short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]
ENSG00000184863.9	chr7	+	155644451	155781485	ENSG00000184863	RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]
ENSG00000184867.12	chrX	-	101655281	101659891	ENSG00000184867	ARMCX2	armadillo repeat containing, X-linked 2 [Source:HGNC Symbol;Acc:HGNC:16869]
ENSG00000184887.12	chr14	+	105248490	105251093	ENSG00000184887	BTBD6	BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897]
ENSG00000184897.5	chr3	-	129314771	129316277	ENSG00000184897	H1FX	H1 histone family member X [Source:HGNC Symbol;Acc:HGNC:4722]
ENSG00000184898.6	chr2	-	151247940	151261879	ENSG00000184898	RBM43	RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]
ENSG00000184900.14	chr21	-	44805617	44818779	ENSG00000184900	SUMO3	small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENSG00000184903.8	chr7	-	110663051	111562517	ENSG00000184903	IMMP2L	inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]
